indicator_id,조사연도,주기,지역규모코드,지역규모,조사명,학교급,대분류코드,대분류,소주제코드,소주제,응답주체,지표명,통계유형,시계열비교가능,응답수,결측수,평균,표준편차,중앙값,백분위25,백분위75,지출자수,지출참여율,지출자평균,지출자중앙값,절사평균,환산100,상위2선지비율,긍정응답률
ST_RELATION_02,2021,1주기,1.0,중소도시,경기학교교육실태조사,중학교,C04,학교생활·관계,S0401,또래·교사 관계,학생,"친구, 선생님과의 관계 - 2)학교 친구들이 나에게 상처를 준 적이 있다",likert,Y,6985,0,2.8706,1.1952,3.0,2.0,4.0,,,,,,46.76,34.02,
ST_RELATION_02,2021,1주기,2.0,읍면지역,경기학교교육실태조사,중학교,C04,학교생활·관계,S0401,또래·교사 관계,학생,"친구, 선생님과의 관계 - 2)학교 친구들이 나에게 상처를 준 적이 있다",likert,Y,1899,0,2.9315,1.1899,3.0,2.0,4.0,,,,,,48.29,35.55,
ST_RELATION_02,2025,2주기,1.0,중소도시,경기학교교육실태조사,중학교,C04,학교생활·관계,S0401,또래·교사 관계,학생,"친구, 선생님과의 관계 - 2)학교 친구들이 나에게 상처를 준 적이 있다",likert,Y,4351,0,3.2395,1.1261,3.0,3.0,4.0,,,,,,55.99,44.22,
ST_RELATION_02,2025,2주기,2.0,읍면지역,경기학교교육실태조사,중학교,C04,학교생활·관계,S0401,또래·교사 관계,학생,"친구, 선생님과의 관계 - 2)학교 친구들이 나에게 상처를 준 적이 있다",likert,Y,822,0,3.2275,1.1556,3.0,2.25,4.0,,,,,,55.69,44.16,
ST_RELATION_03,2021,1주기,1.0,중소도시,경기학교교육실태조사,중학교,C04,학교생활·관계,S0401,또래·교사 관계,학생,"친구, 선생님과의 관계 - 3)학교에서 친구들로부터 존중 받는다",likert,Y,6985,0,3.7724,0.8902,4.0,3.0,4.0,,,,,,69.31,64.87,
ST_RELATION_03,2021,1주기,2.0,읍면지역,경기학교교육실태조사,중학교,C04,학교생활·관계,S0401,또래·교사 관계,학생,"친구, 선생님과의 관계 - 3)학교에서 친구들로부터 존중 받는다",likert,Y,1899,0,3.7509,0.8882,4.0,3.0,4.0,,,,,,68.77,63.45,
ST_RELATION_03,2025,2주기,1.0,중소도시,경기학교교육실태조사,중학교,C04,학교생활·관계,S0401,또래·교사 관계,학생,"친구, 선생님과의 관계 - 3)학교에서 친구들로부터 존중 받는다",likert,Y,4351,0,3.786,0.898,4.0,3.0,4.0,,,,,,69.65,64.17,
ST_RELATION_03,2025,2주기,2.0,읍면지역,경기학교교육실태조사,중학교,C04,학교생활·관계,S0401,또래·교사 관계,학생,"친구, 선생님과의 관계 - 3)학교에서 친구들로부터 존중 받는다",likert,Y,822,0,3.8127,0.9122,4.0,3.0,4.0,,,,,,70.32,64.23,
ST_RELATION_04,2021,1주기,1.0,중소도시,경기학교교육실태조사,중학교,C04,학교생활·관계,S0401,또래·교사 관계,학생,"친구, 선생님과의 관계 - 4)학교 친구들은 내가 어려움에 처해있을 때 도와준다",likert,Y,6985,0,3.8508,0.8628,4.0,3.0,4.0,,,,,,71.27,69.38,
ST_RELATION_04,2021,1주기,2.0,읍면지역,경기학교교육실태조사,중학교,C04,학교생활·관계,S0401,또래·교사 관계,학생,"친구, 선생님과의 관계 - 4)학교 친구들은 내가 어려움에 처해있을 때 도와준다",likert,Y,1899,0,3.8399,0.8708,4.0,3.0,4.0,,,,,,71.0,67.72,
ST_RELATION_04,2025,2주기,1.0,중소도시,경기학교교육실태조사,중학교,C04,학교생활·관계,S0401,또래·교사 관계,학생,"친구, 선생님과의 관계 - 4)학교 친구들은 내가 어려움에 처해있을 때 도와준다",likert,Y,4351,0,3.8131,0.9214,4.0,3.0,4.0,,,,,,70.33,66.74,
ST_RELATION_04,2025,2주기,2.0,읍면지역,경기학교교육실태조사,중학교,C04,학교생활·관계,S0401,또래·교사 관계,학생,"친구, 선생님과의 관계 - 4)학교 친구들은 내가 어려움에 처해있을 때 도와준다",likert,Y,822,0,3.8844,0.898,4.0,3.0,5.0,,,,,,72.11,70.19,
ST_RELATION_05,2021,1주기,1.0,중소도시,경기학교교육실태조사,중학교,C04,학교생활·관계,S0401,또래·교사 관계,학생,"친구, 선생님과의 관계 - 5)학교 선생님들은 나를 이해하려고 노력하신다",likert,Y,6985,0,3.8649,0.8818,4.0,3.0,4.0,,,,,,71.62,68.59,
ST_RELATION_05,2021,1주기,2.0,읍면지역,경기학교교육실태조사,중학교,C04,학교생활·관계,S0401,또래·교사 관계,학생,"친구, 선생님과의 관계 - 5)학교 선생님들은 나를 이해하려고 노력하신다",likert,Y,1899,0,3.8973,0.853,4.0,3.0,5.0,,,,,,72.43,69.4,
ST_RELATION_05,2025,2주기,1.0,중소도시,경기학교교육실태조사,중학교,C04,학교생활·관계,S0401,또래·교사 관계,학생,"친구, 선생님과의 관계 - 5)학교 선생님들은 나를 이해하려고 노력하신다",likert,Y,4351,0,3.8598,0.9178,4.0,3.0,5.0,,,,,,71.5,67.32,
ST_RELATION_05,2025,2주기,2.0,읍면지역,경기학교교육실태조사,중학교,C04,학교생활·관계,S0401,또래·교사 관계,학생,"친구, 선생님과의 관계 - 5)학교 선생님들은 나를 이해하려고 노력하신다",likert,Y,822,0,3.9453,0.951,4.0,3.0,5.0,,,,,,73.63,71.17,
ST_RELATION_06,2021,1주기,1.0,중소도시,경기학교교육실태조사,중학교,C04,학교생활·관계,S0401,또래·교사 관계,학생,"친구, 선생님과의 관계 - 6)학교 선생님들은 나에게 무관심하다",likert,Y,6985,0,1.9727,0.9133,2.0,1.0,3.0,,,,,,24.32,4.8,
ST_RELATION_06,2021,1주기,2.0,읍면지역,경기학교교육실태조사,중학교,C04,학교생활·관계,S0401,또래·교사 관계,학생,"친구, 선생님과의 관계 - 6)학교 선생님들은 나에게 무관심하다",likert,Y,1899,0,1.9289,0.9012,2.0,1.0,2.0,,,,,,23.22,4.42,
ST_RELATION_06,2025,2주기,1.0,중소도시,경기학교교육실태조사,중학교,C04,학교생활·관계,S0401,또래·교사 관계,학생,"친구, 선생님과의 관계 - 6)학교 선생님들은 나에게 무관심하다",likert,Y,4351,0,2.2763,1.0787,2.0,1.0,3.0,,,,,,31.91,12.11,
ST_RELATION_06,2025,2주기,2.0,읍면지역,경기학교교육실태조사,중학교,C04,학교생활·관계,S0401,또래·교사 관계,학생,"친구, 선생님과의 관계 - 6)학교 선생님들은 나에게 무관심하다",likert,Y,822,0,2.1934,1.1213,2.0,1.0,3.0,,,,,,29.84,12.77,
ST_RELATION_07,2021,1주기,1.0,중소도시,경기학교교육실태조사,중학교,C04,학교생활·관계,S0401,또래·교사 관계,학생,"친구, 선생님과의 관계 - 7)학교 선생님들에게 고민 상담을 한다",likert,Y,6985,0,2.5044,1.1552,2.0,2.0,3.0,,,,,,37.61,19.47,
ST_RELATION_07,2021,1주기,2.0,읍면지역,경기학교교육실태조사,중학교,C04,학교생활·관계,S0401,또래·교사 관계,학생,"친구, 선생님과의 관계 - 7)학교 선생님들에게 고민 상담을 한다",likert,Y,1899,0,2.6367,1.1721,3.0,2.0,3.0,,,,,,40.92,22.22,
ST_RELATION_07,2025,2주기,1.0,중소도시,경기학교교육실태조사,중학교,C04,학교생활·관계,S0401,또래·교사 관계,학생,"친구, 선생님과의 관계 - 7)학교 선생님들에게 고민 상담을 한다",likert,Y,4351,0,2.8635,1.1843,3.0,2.0,4.0,,,,,,46.59,28.89,
ST_RELATION_07,2025,2주기,2.0,읍면지역,경기학교교육실태조사,중학교,C04,학교생활·관계,S0401,또래·교사 관계,학생,"친구, 선생님과의 관계 - 7)학교 선생님들에게 고민 상담을 한다",likert,Y,822,0,2.9696,1.2141,3.0,2.0,4.0,,,,,,49.24,33.09,
ST_RELATION_08,2021,1주기,1.0,중소도시,경기학교교육실태조사,중학교,C04,학교생활·관계,S0401,또래·교사 관계,학생,"친구, 선생님과의 관계 - 8)학교 선생님은 나를 존중해 주신다",likert,Y,6985,0,3.9306,0.8518,4.0,3.0,5.0,,,,,,73.26,71.37,
ST_RELATION_08,2021,1주기,2.0,읍면지역,경기학교교육실태조사,중학교,C04,학교생활·관계,S0401,또래·교사 관계,학생,"친구, 선생님과의 관계 - 8)학교 선생님은 나를 존중해 주신다",likert,Y,1899,0,3.9194,0.8379,4.0,3.0,5.0,,,,,,72.99,69.77,
ST_RELATION_08,2025,2주기,1.0,중소도시,경기학교교육실태조사,중학교,C04,학교생활·관계,S0401,또래·교사 관계,학생,"친구, 선생님과의 관계 - 8)학교 선생님은 나를 존중해 주신다",likert,Y,4351,0,3.9278,0.8727,4.0,3.0,5.0,,,,,,73.2,70.81,
ST_RELATION_08,2025,2주기,2.0,읍면지역,경기학교교육실태조사,중학교,C04,학교생활·관계,S0401,또래·교사 관계,학생,"친구, 선생님과의 관계 - 8)학교 선생님은 나를 존중해 주신다",likert,Y,822,0,4.0377,0.8418,4.0,4.0,5.0,,,,,,75.94,76.16,
ST_CLASS_SC_01,2021,1주기,1.0,중소도시,경기학교교육실태조사,중학교,C06,수업·평가 혁신,S0601,학생중심수업,학생,수업활동(학생중심수업/협동수업) - 4)선생님은 학생들이 스스로 문제를 해결할 수 있도록 도와준다,likert,Y,6985,0,3.6066,0.7769,4.0,3.0,4.0,,,,,,65.16,55.75,
ST_CLASS_SC_01,2021,1주기,2.0,읍면지역,경기학교교육실태조사,중학교,C06,수업·평가 혁신,S0601,학생중심수업,학생,수업활동(학생중심수업/협동수업) - 4)선생님은 학생들이 스스로 문제를 해결할 수 있도록 도와준다,likert,Y,1899,0,3.5924,0.8137,4.0,3.0,4.0,,,,,,64.81,54.77,
ST_CLASS_SC_01,2025,2주기,1.0,중소도시,경기학교교육실태조사,중학교,C06,수업·평가 혁신,S0601,학생중심수업,학생,수업활동(학생중심수업/협동수업) - 4)선생님은 학생들이 스스로 문제를 해결할 수 있도록 도와준다,likert,Y,4351,0,3.7164,0.9255,4.0,3.0,4.0,,,,,,67.91,60.45,
ST_CLASS_SC_01,2025,2주기,2.0,읍면지역,경기학교교육실태조사,중학교,C06,수업·평가 혁신,S0601,학생중심수업,학생,수업활동(학생중심수업/협동수업) - 4)선생님은 학생들이 스스로 문제를 해결할 수 있도록 도와준다,likert,Y,822,0,3.7895,0.9038,4.0,3.0,4.0,,,,,,69.74,66.3,
ST_CLASS_SC_02,2021,1주기,1.0,중소도시,경기학교교육실태조사,중학교,C06,수업·평가 혁신,S0601,학생중심수업,학생,수업활동(학생중심수업/협동수업) - 5)선생님은 학생들이 스스로 자신의 학습목표를 설정할 수 있도록 도와준다,likert,조건부,6985,0,3.5016,0.8247,3.0,3.0,4.0,,,,,,62.54,49.01,
ST_CLASS_SC_02,2021,1주기,2.0,읍면지역,경기학교교육실태조사,중학교,C06,수업·평가 혁신,S0601,학생중심수업,학생,수업활동(학생중심수업/협동수업) - 5)선생님은 학생들이 스스로 자신의 학습목표를 설정할 수 있도록 도와준다,likert,조건부,1899,0,3.4982,0.848,3.0,3.0,4.0,,,,,,62.45,48.97,
ST_CLASS_SC_02,2025,2주기,1.0,중소도시,경기학교교육실태조사,중학교,C06,수업·평가 혁신,S0601,학생중심수업,학생,수업활동(학생중심수업/협동수업) - 5)선생님은 학생들이 스스로 자신의 학습목표를 설정할 수 있도록 도와준다,likert,조건부,4351,0,3.5721,0.97,4.0,3.0,4.0,,,,,,64.3,51.83,
ST_CLASS_SC_02,2025,2주기,2.0,읍면지역,경기학교교육실태조사,중학교,C06,수업·평가 혁신,S0601,학생중심수업,학생,수업활동(학생중심수업/협동수업) - 5)선생님은 학생들이 스스로 자신의 학습목표를 설정할 수 있도록 도와준다,likert,조건부,822,0,3.6557,0.9669,4.0,3.0,4.0,,,,,,66.39,57.3,
TR_CURRIC_01,2021,1주기,1.0,중소도시,경기학교교육실태조사,중학교,C06,수업·평가 혁신,S0601,학생중심수업,교사,교육과정설계·수업활동·평가(구:학습자중심 수업운영) - 1)교과 교육과정이나 교과 운영계획을 세울 때 학생과 학부모의 의견을 수렴한다,likert,조건부,4172,0,3.6982,0.8634,4.0,3.0,4.0,,,,,,67.46,61.24,
TR_CURRIC_01,2021,1주기,2.0,읍면지역,경기학교교육실태조사,중학교,C06,수업·평가 혁신,S0601,학생중심수업,교사,교육과정설계·수업활동·평가(구:학습자중심 수업운영) - 1)교과 교육과정이나 교과 운영계획을 세울 때 학생과 학부모의 의견을 수렴한다,likert,조건부,1017,0,3.703,0.9084,4.0,3.0,4.0,,,,,,67.58,62.05,
TR_CURRIC_01,2025,2주기,1.0,중소도시,경기학교교육실태조사,중학교,C06,수업·평가 혁신,S0601,학생중심수업,교사,교육과정설계·수업활동·평가(구:학습자중심 수업운영) - 1)교과 교육과정이나 교과 운영계획을 세울 때 학생과 학부모의 의견을 수렴한다,likert,조건부,2286,0,3.5144,0.8613,4.0,3.0,4.0,,,,,,62.86,52.89,
TR_CURRIC_01,2025,2주기,2.0,읍면지역,경기학교교육실태조사,중학교,C06,수업·평가 혁신,S0601,학생중심수업,교사,교육과정설계·수업활동·평가(구:학습자중심 수업운영) - 1)교과 교육과정이나 교과 운영계획을 세울 때 학생과 학부모의 의견을 수렴한다,likert,조건부,514,0,3.5642,0.8768,4.0,3.0,4.0,,,,,,64.11,54.67,
TR_CURRIC_02,2021,1주기,1.0,중소도시,경기학교교육실태조사,중학교,C06,수업·평가 혁신,S0601,학생중심수업,교사,교육과정설계·수업활동·평가(구:학습자중심 수업운영) - 2)학생의 흥미를 고려하여 교육과정을 재구성하려고 노력한다,likert,조건부,4172,0,4.2936,0.6561,4.0,4.0,5.0,,,,,,82.34,90.63,
TR_CURRIC_02,2021,1주기,2.0,읍면지역,경기학교교육실태조사,중학교,C06,수업·평가 혁신,S0601,학생중심수업,교사,교육과정설계·수업활동·평가(구:학습자중심 수업운영) - 2)학생의 흥미를 고려하여 교육과정을 재구성하려고 노력한다,likert,조건부,1017,0,4.2773,0.6654,4.0,4.0,5.0,,,,,,81.93,90.46,
TR_CURRIC_02,2025,2주기,1.0,중소도시,경기학교교육실태조사,중학교,C06,수업·평가 혁신,S0601,학생중심수업,교사,교육과정설계·수업활동·평가(구:학습자중심 수업운영) - 2)학생의 흥미를 고려하여 교육과정을 재구성하려고 노력한다,likert,조건부,2286,0,4.2283,0.6788,4.0,4.0,5.0,,,,,,80.71,88.58,
TR_CURRIC_02,2025,2주기,2.0,읍면지역,경기학교교육실태조사,중학교,C06,수업·평가 혁신,S0601,학생중심수업,교사,교육과정설계·수업활동·평가(구:학습자중심 수업운영) - 2)학생의 흥미를 고려하여 교육과정을 재구성하려고 노력한다,likert,조건부,514,0,4.2588,0.6905,4.0,4.0,5.0,,,,,,81.47,89.3,
TR_CURRIC_03,2021,1주기,1.0,중소도시,경기학교교육실태조사,중학교,C06,수업·평가 혁신,S0601,학생중심수업,교사,"교육과정설계·수업활동·평가(구:학습자중심 수업운영) - 5)토론수업, 협력수업, 프로젝트 수업 등 학생 참여 수업을 한다",likert,Y,4172,0,3.7411,0.9064,4.0,3.0,4.0,,,,,,68.53,63.66,
TR_CURRIC_03,2021,1주기,2.0,읍면지역,경기학교교육실태조사,중학교,C06,수업·평가 혁신,S0601,학생중심수업,교사,"교육과정설계·수업활동·평가(구:학습자중심 수업운영) - 5)토론수업, 협력수업, 프로젝트 수업 등 학생 참여 수업을 한다",likert,Y,1017,0,3.7601,0.9197,4.0,3.0,4.0,,,,,,69.0,63.91,
TR_CURRIC_03,2025,2주기,1.0,중소도시,경기학교교육실태조사,중학교,C06,수업·평가 혁신,S0601,학생중심수업,교사,"교육과정설계·수업활동·평가(구:학습자중심 수업운영) - 5)토론수업, 협력수업, 프로젝트 수업 등 학생 참여 수업을 한다",likert,Y,2286,0,3.8517,0.8622,4.0,3.0,4.0,,,,,,71.29,67.06,
TR_CURRIC_03,2025,2주기,2.0,읍면지역,경기학교교육실태조사,중학교,C06,수업·평가 혁신,S0601,학생중심수업,교사,"교육과정설계·수업활동·평가(구:학습자중심 수업운영) - 5)토론수업, 협력수업, 프로젝트 수업 등 학생 참여 수업을 한다",likert,Y,514,0,3.9125,0.8551,4.0,3.0,4.75,,,,,,72.81,72.18,
ST_CLASS_01,2021,1주기,1.0,중소도시,경기학교교육실태조사,중학교,C06,수업·평가 혁신,S0602A,수업태도·참여,학생,수업(수업참여/교사수업진행/수업중평가) - 1)나는 수업시간에 집중한다,likert,Y,6985,0,3.6089,0.9087,4.0,3.0,4.0,,,,,,65.22,56.25,
ST_CLASS_01,2021,1주기,2.0,읍면지역,경기학교교육실태조사,중학교,C06,수업·평가 혁신,S0602A,수업태도·참여,학생,수업(수업참여/교사수업진행/수업중평가) - 1)나는 수업시간에 집중한다,likert,Y,1899,0,3.6198,0.9232,4.0,3.0,4.0,,,,,,65.49,56.4,
ST_CLASS_01,2025,2주기,1.0,중소도시,경기학교교육실태조사,중학교,C06,수업·평가 혁신,S0602A,수업태도·참여,학생,수업(수업참여/교사수업진행/수업중평가) - 1)나는 수업시간에 집중한다,likert,Y,4351,0,3.7008,0.953,4.0,3.0,4.0,,,,,,67.52,60.38,
ST_CLASS_01,2025,2주기,2.0,읍면지역,경기학교교육실태조사,중학교,C06,수업·평가 혁신,S0602A,수업태도·참여,학생,수업(수업참여/교사수업진행/수업중평가) - 1)나는 수업시간에 집중한다,likert,Y,822,0,3.6046,0.9899,4.0,3.0,4.0,,,,,,65.12,57.18,
ST_CLASS_02,2021,1주기,1.0,중소도시,경기학교교육실태조사,중학교,C06,수업·평가 혁신,S0602A,수업태도·참여,학생,수업(수업참여/교사수업진행/수업중평가) - 2)나는 수업시간에 적극적으로 참여한다,likert,Y,6985,0,3.4445,0.9533,3.0,3.0,4.0,,,,,,61.11,46.03,
ST_CLASS_02,2021,1주기,2.0,읍면지역,경기학교교육실태조사,중학교,C06,수업·평가 혁신,S0602A,수업태도·참여,학생,수업(수업참여/교사수업진행/수업중평가) - 2)나는 수업시간에 적극적으로 참여한다,likert,Y,1899,0,3.4692,0.9692,3.0,3.0,4.0,,,,,,61.73,46.81,
ST_CLASS_02,2025,2주기,1.0,중소도시,경기학교교육실태조사,중학교,C06,수업·평가 혁신,S0602A,수업태도·참여,학생,수업(수업참여/교사수업진행/수업중평가) - 2)나는 수업시간에 적극적으로 참여한다,likert,Y,4351,0,3.4923,0.9739,3.0,3.0,4.0,,,,,,62.31,47.64,
ST_CLASS_02,2025,2주기,2.0,읍면지역,경기학교교육실태조사,중학교,C06,수업·평가 혁신,S0602A,수업태도·참여,학생,수업(수업참여/교사수업진행/수업중평가) - 2)나는 수업시간에 적극적으로 참여한다,likert,Y,822,0,3.4392,1.0202,3.0,3.0,4.0,,,,,,60.98,47.08,
ST_CLASS_03,2021,1주기,1.0,중소도시,경기학교교육실태조사,중학교,C06,수업·평가 혁신,S0602A,수업태도·참여,학생,수업(수업참여/교사수업진행/수업중평가) - 3)나는 수업시간에 흥미를 가지고 참여한다,likert,Y,6985,0,3.3762,0.9806,3.0,3.0,4.0,,,,,,59.41,43.85,
ST_CLASS_03,2021,1주기,2.0,읍면지역,경기학교교육실태조사,중학교,C06,수업·평가 혁신,S0602A,수업태도·참여,학생,수업(수업참여/교사수업진행/수업중평가) - 3)나는 수업시간에 흥미를 가지고 참여한다,likert,Y,1899,0,3.3823,0.9943,3.0,3.0,4.0,,,,,,59.56,44.6,
ST_CLASS_03,2025,2주기,1.0,중소도시,경기학교교육실태조사,중학교,C06,수업·평가 혁신,S0602A,수업태도·참여,학생,수업(수업참여/교사수업진행/수업중평가) - 3)나는 수업시간에 흥미를 가지고 참여한다,likert,Y,4351,0,3.4059,1.0132,3.0,3.0,4.0,,,,,,60.15,45.16,
ST_CLASS_03,2025,2주기,2.0,읍면지역,경기학교교육실태조사,중학교,C06,수업·평가 혁신,S0602A,수업태도·참여,학생,수업(수업참여/교사수업진행/수업중평가) - 3)나는 수업시간에 흥미를 가지고 참여한다,likert,Y,822,0,3.3893,1.0628,3.0,3.0,4.0,,,,,,59.73,46.47,
ST_CLASS_04,2021,1주기,1.0,중소도시,경기학교교육실태조사,중학교,C06,수업·평가 혁신,S0602B,교사 수업 진행,학생,수업(수업참여/교사수업진행/수업중평가) - 1)선생님은 사전에 수업 준비를 철저히 하시는 편이다,likert,Y,6985,0,3.8054,0.8365,4.0,3.0,4.0,,,,,,70.14,66.3,
ST_CLASS_04,2021,1주기,2.0,읍면지역,경기학교교육실태조사,중학교,C06,수업·평가 혁신,S0602B,교사 수업 진행,학생,수업(수업참여/교사수업진행/수업중평가) - 1)선생님은 사전에 수업 준비를 철저히 하시는 편이다,likert,Y,1899,0,3.7988,0.8659,4.0,3.0,4.0,,,,,,69.97,65.82,
ST_CLASS_04,2025,2주기,1.0,중소도시,경기학교교육실태조사,중학교,C06,수업·평가 혁신,S0602B,교사 수업 진행,학생,수업(수업참여/교사수업진행/수업중평가) - 1)선생님은 사전에 수업 준비를 철저히 하시는 편이다,likert,Y,4351,0,3.8582,0.8897,4.0,3.0,4.0,,,,,,71.45,68.1,
ST_CLASS_04,2025,2주기,2.0,읍면지역,경기학교교육실태조사,중학교,C06,수업·평가 혁신,S0602B,교사 수업 진행,학생,수업(수업참여/교사수업진행/수업중평가) - 1)선생님은 사전에 수업 준비를 철저히 하시는 편이다,likert,Y,822,0,3.8917,0.8742,4.0,3.0,4.0,,,,,,72.29,70.92,
ST_CLASS_05,2021,1주기,1.0,중소도시,경기학교교육실태조사,중학교,C06,수업·평가 혁신,S0602B,교사 수업 진행,학생,수업(수업참여/교사수업진행/수업중평가) - 2)선생님은 흥미롭게 수업을 진행하신다,likert,Y,6985,0,3.5742,0.9053,4.0,3.0,4.0,,,,,,64.36,53.23,
ST_CLASS_05,2021,1주기,2.0,읍면지역,경기학교교육실태조사,중학교,C06,수업·평가 혁신,S0602B,교사 수업 진행,학생,수업(수업참여/교사수업진행/수업중평가) - 2)선생님은 흥미롭게 수업을 진행하신다,likert,Y,1899,0,3.6172,0.9206,4.0,3.0,4.0,,,,,,65.43,54.98,
ST_CLASS_05,2025,2주기,1.0,중소도시,경기학교교육실태조사,중학교,C06,수업·평가 혁신,S0602B,교사 수업 진행,학생,수업(수업참여/교사수업진행/수업중평가) - 2)선생님은 흥미롭게 수업을 진행하신다,likert,Y,4351,0,3.6068,0.9917,4.0,3.0,4.0,,,,,,65.17,54.79,
ST_CLASS_05,2025,2주기,2.0,읍면지역,경기학교교육실태조사,중학교,C06,수업·평가 혁신,S0602B,교사 수업 진행,학생,수업(수업참여/교사수업진행/수업중평가) - 2)선생님은 흥미롭게 수업을 진행하신다,likert,Y,822,0,3.6569,0.9965,4.0,3.0,4.0,,,,,,66.42,59.98,
ST_CLASS_06,2021,1주기,1.0,중소도시,경기학교교육실태조사,중학교,C06,수업·평가 혁신,S0602B,교사 수업 진행,학생,수업(수업참여/교사수업진행/수업중평가) - 3)선생님은 학생들의 수준에 맞게 가르치신다,likert,Y,6985,0,3.7246,0.8412,4.0,3.0,4.0,,,,,,68.11,62.03,
ST_CLASS_06,2021,1주기,2.0,읍면지역,경기학교교육실태조사,중학교,C06,수업·평가 혁신,S0602B,교사 수업 진행,학생,수업(수업참여/교사수업진행/수업중평가) - 3)선생님은 학생들의 수준에 맞게 가르치신다,likert,Y,1899,0,3.7646,0.8389,4.0,3.0,4.0,,,,,,69.12,63.93,
ST_CLASS_06,2025,2주기,1.0,중소도시,경기학교교육실태조사,중학교,C06,수업·평가 혁신,S0602B,교사 수업 진행,학생,수업(수업참여/교사수업진행/수업중평가) - 3)선생님은 학생들의 수준에 맞게 가르치신다,likert,Y,4351,0,3.7941,0.9038,4.0,3.0,4.0,,,,,,69.85,64.54,
ST_CLASS_06,2025,2주기,2.0,읍면지역,경기학교교육실태조사,중학교,C06,수업·평가 혁신,S0602B,교사 수업 진행,학생,수업(수업참여/교사수업진행/수업중평가) - 3)선생님은 학생들의 수준에 맞게 가르치신다,likert,Y,822,0,3.8382,0.9151,4.0,3.0,4.0,,,,,,70.95,68.25,
ST_ASSESS_02,2021,1주기,1.0,중소도시,경기학교교육실태조사,중학교,C06,수업·평가 혁신,S0603,수행평가,학생,(수행)평가 - 1)평가는 실력향상에 도움이 된다,likert,조건부,6985,0,3.1927,1.0009,3.0,3.0,4.0,,,,,,54.82,39.18,
ST_ASSESS_02,2021,1주기,2.0,읍면지역,경기학교교육실태조사,중학교,C06,수업·평가 혁신,S0603,수행평가,학생,(수행)평가 - 1)평가는 실력향상에 도움이 된다,likert,조건부,1899,0,3.2464,1.0012,3.0,3.0,4.0,,,,,,56.16,40.49,
ST_ASSESS_02,2025,2주기,1.0,중소도시,경기학교교육실태조사,중학교,C06,수업·평가 혁신,S0603,수행평가,학생,(수행)평가 - 1)평가는 실력향상에 도움이 된다,likert,조건부,4351,0,3.4291,1.0524,4.0,3.0,4.0,,,,,,60.73,50.61,
ST_ASSESS_02,2025,2주기,2.0,읍면지역,경기학교교육실태조사,중학교,C06,수업·평가 혁신,S0603,수행평가,학생,(수행)평가 - 1)평가는 실력향상에 도움이 된다,likert,조건부,822,0,3.444,1.0648,4.0,3.0,4.0,,,,,,61.1,51.34,
ST_ASSESS_03,2021,1주기,1.0,중소도시,경기학교교육실태조사,중학교,C06,수업·평가 혁신,S0603,수행평가,학생,(수행)평가 - 2)평가는 수업에 흥미를 가질 수 있도록 해준다,likert,조건부,6985,0,2.68,1.0791,3.0,2.0,3.0,,,,,,42.0,20.9,
ST_ASSESS_03,2021,1주기,2.0,읍면지역,경기학교교육실태조사,중학교,C06,수업·평가 혁신,S0603,수행평가,학생,(수행)평가 - 2)평가는 수업에 흥미를 가질 수 있도록 해준다,likert,조건부,1899,0,2.8125,1.0803,3.0,2.0,3.0,,,,,,45.31,24.49,
ST_ASSESS_03,2025,2주기,1.0,중소도시,경기학교교육실태조사,중학교,C06,수업·평가 혁신,S0603,수행평가,학생,(수행)평가 - 2)평가는 수업에 흥미를 가질 수 있도록 해준다,likert,조건부,4351,0,2.9379,1.1392,3.0,2.0,4.0,,,,,,48.45,31.23,
ST_ASSESS_03,2025,2주기,2.0,읍면지역,경기학교교육실태조사,중학교,C06,수업·평가 혁신,S0603,수행평가,학생,(수행)평가 - 2)평가는 수업에 흥미를 가질 수 있도록 해준다,likert,조건부,822,0,2.9611,1.127,3.0,2.0,4.0,,,,,,49.03,30.54,
ST_ASSESS_04,2021,1주기,1.0,중소도시,경기학교교육실태조사,중학교,C06,수업·평가 혁신,S0603,수행평가,학생,(수행)평가 - 3)평가 결과는 대체적으로 공정하다,likert,조건부,6985,0,3.5291,0.9531,4.0,3.0,4.0,,,,,,63.23,52.71,
ST_ASSESS_04,2021,1주기,2.0,읍면지역,경기학교교육실태조사,중학교,C06,수업·평가 혁신,S0603,수행평가,학생,(수행)평가 - 3)평가 결과는 대체적으로 공정하다,likert,조건부,1899,0,3.5587,0.9636,4.0,3.0,4.0,,,,,,63.97,52.5,
ST_ASSESS_04,2025,2주기,1.0,중소도시,경기학교교육실태조사,중학교,C06,수업·평가 혁신,S0603,수행평가,학생,(수행)평가 - 3)평가 결과는 대체적으로 공정하다,likert,조건부,4351,0,3.5125,1.0086,4.0,3.0,4.0,,,,,,62.81,53.37,
ST_ASSESS_04,2025,2주기,2.0,읍면지역,경기학교교육실태조사,중학교,C06,수업·평가 혁신,S0603,수행평가,학생,(수행)평가 - 3)평가 결과는 대체적으로 공정하다,likert,조건부,822,0,3.5584,0.9974,4.0,3.0,4.0,,,,,,63.96,54.62,
